,qid,order,query,bm25.recip_rank
1675,QALD2_te-89,bt_bing_persian,What city was the former Dutch queen Juliana buried,0.25
1676,QALD2_te-89,bt_nllb_french,In what city was the former Dutch Queen Juliana buried,0.25
1677,QALD2_te-89,bt_nllb_malay,Where is the former Dutch queen Juliana buried,0.25
1678,QALD2_te-89,termluster.topn5.3.bm25,city former dutch queen juliana buried,0.25
1679,QALD2_te-89,termluster.topn5.3.qld,city former dutch queen juliana buried,0.25
1680,QALD2_te-89,thesaurus.topn3,city former dutch queen juliana buried,0.25
1681,QALD2_te-89,thesaurus.topn3.replace,city former dutch queen juliana buried,0.25
1682,QALD2_te-89,conceptluster.topn5.3.bm25,city former dutch queen juliana buried juliana netherlands funeral monarchy netherlands dutch language,0.1667
1683,QALD2_te-89,conceptluster.topn5.3.qld,city former dutch queen juliana buried monarchy netherlands funeral juliana netherlands dutch language,0.1667
1684,QALD2_te-89,conceptnet.topn3,city former dutch queen juliana buried capital town king royal crown gillian julianus belowground,0.1667
1685,QALD2_te-89,tagmee.topn3,city former dutch queen juliana buried Dutch language Monarchy of the Netherlands Juliana of the Netherlands Funeral,0.1667
1686,QALD2_te-89,bt_bing_french,What city was the former Queen of the Netherlands Juliana buried in,0.1429
1687,QALD2_te-89,bt_nllb_swahili,In what city was the former Queen Juliana of the Netherlands buried,0.1429
1688,QALD2_te-9,-1,Give me a list of all trumpet players that were bandleaders.,1.0
1689,QALD2_te-90,-1,Where is the residence of the prime minister of Spain?,0.3333
1690,QALD2_te-90,termluster.topn5.3.bm25,residence prime minister spain,1.0
1691,QALD2_te-90,termluster.topn5.3.qld,residence prime minister spain,1.0
1692,QALD2_te-90,thesaurus.topn3,residence prime minister spain,1.0
1693,QALD2_te-90,thesaurus.topn3.replace,residence prime minister spain,1.0
1694,QALD2_te-90,wordnet.topn3,residence prime minister spain hall mansion house abode undercoat select prime quantity diplomatic minister government minister curate Espana Kingdom of Spain,1.0
1695,QALD2_te-90,wordnet.topn3.replace,manse hall premier quality heyday rector pastor government minister Espana Kingdom of Spain,1.0
1696,QALD2_te-90,bt_bing_chinese_simplified,Where is the official residence of the Prime Minister of Spain,0.5
1697,QALD2_te-90,bt_nllb_french,Where is the residence of the Spanish Prime Minister,0.5
1698,QALD2_te-90,bt_nllb_german,Where is the residence of the Spanish Prime Minister,0.5
1699,QALD2_te-90,bt_nllb_malay,Where is the residence of the Spanish prime minister,0.5
1700,QALD2_te-90,relevancefeedback.topn10.qld,where is the residence of the prime minister of spain spain moncloa barbado minist royal leader australia,0.5
1701,QALD2_te-91,-1,Which U.S. State has the abbreviation MN?,0.3333
1702,QALD2_te-91,bertqe.topn10.qld,us state abbrevi tradit us,1.0
1703,QALD2_te-91,bt_bing_tamil,The abbreviation MN is not used in any U S The province contains,1.0
1704,QALD2_te-91,stem.trunc5,which u s state has the abbre mn,1.0
1705,QALD2_te-91,word2vec.topn3,u s state abbreviation mn usa u s american federal acronym abbrevation bn tn illion,1.0
1706,QALD2_te-91,wordnet.topn3.replace,United States US Government USA nation land abbreviation North Star State Gopher State,1.0
1707,QALD2_te-91,bt_bing_russian,Which U S state uses the abbreviation MN,0.5
1708,QALD2_te-91,stem.lovins,which u s st ha th abbrevi mn,0.5
1709,QALD2_te-91,stem.trunc4,whic u s stat has the abbr mn,0.5
1710,QALD2_te-91,termluster.topn5.3.bm25,u s state abbreviation mn,0.5
1711,QALD2_te-91,termluster.topn5.3.qld,u s state abbreviation mn,0.5
1712,QALD2_te-91,thesaurus.topn3,u s state abbreviation mn,0.5
1713,QALD2_te-91,thesaurus.topn3.replace,u s state abbreviation mn,0.5
1714,QALD2_te-92,-1,Show me all songs from Bruce Springsteen released between 1980 and 1990.,1.0
1715,QALD2_te-93,-1,Which movies did Sam Raimi direct after Army of Darkness?,0.5
1716,QALD2_te-93,bt_bing_chinese_simplified,What movies did Sam Raimi direct after Army of Darkness,1.0
1717,QALD2_te-93,bt_bing_french,What movies did Sam Raimi direct after Army of Darkness,1.0
1718,QALD2_te-93,bt_bing_german,What movies did Sam Raimi direct after Army of Darkness,1.0
1719,QALD2_te-93,bt_bing_korean,What movie did Sam Raimi direct after Armes of Darknes,1.0
1720,QALD2_te-93,bt_bing_malay,Which film was directed by Sam Raimi after the Army of Darkness,1.0
1721,QALD2_te-93,bt_bing_persian,What movies did Sam Raimi direct after The Dark Army,1.0
1722,QALD2_te-93,bt_bing_russian,What movies did Sam Raimi make after Army of Darkness,1.0
1723,QALD2_te-93,bt_bing_swahili,What film did Sam Raimi direct after Army of Darkness,1.0
1724,QALD2_te-93,bt_bing_tamil,What films did Sam Raimi direct after Army of Darkness,1.0
1725,QALD2_te-93,bt_nllb_arabic,What movies did Sam Raimi direct after Dark Army,1.0
1726,QALD2_te-93,bt_nllb_chinese_yue,What movies did Sam Raimi direct after the Dark Ages,1.0
1727,QALD2_te-93,bt_nllb_french,What movies did Sam Raimi direct after Army of Darkness,1.0
1728,QALD2_te-93,bt_nllb_german,What movies did Sam Raimi direct to Army of Darkness,1.0
1729,QALD2_te-93,bt_nllb_korean,Are the films that Ram Raimi made about the army of darkness,1.0
1730,QALD2_te-93,bt_nllb_russian,What movies did Sam Raimi direct after the Army of Darkness,1.0
1731,QALD2_te-93,bt_nllb_swahili,What films did Sam Raimi direct after the Army of Darkness,1.0
1732,QALD2_te-93,bt_nllb_tamil,What movies did Sam Raimi direct after the Army went dark,1.0
1733,QALD2_te-93,conceptnet.topn3,movies sam raimi direct army darkness door to door undeviating military general shade,1.0
1734,QALD2_te-93,glove.topn3,movies sam raimi direct army darkness films svahng zheed moodin pawf indirect directly forces military shadows twilight,1.0
1735,QALD2_te-93,termluster.topn5.3.bm25,movies sam raimi direct army darkness,1.0
1736,QALD2_te-93,termluster.topn5.3.qld,movies sam raimi direct army darkness,1.0
1737,QALD2_te-93,thesaurus.topn3,movies sam raimi direct army darkness,1.0
1738,QALD2_te-93,thesaurus.topn3.replace,movies sam raimi direct army darkness,1.0
1739,QALD2_te-93,wiki.topn3.replace,films type film editing cinematography feature film bruccampbell keith a wester scott squires sam raimi film directors film crew screenwriter film director barb wire piter dvries batman forever army darkness,1.0
1740,QALD2_te-93,word2vec.topn3,movies sam raimi direct army darkness films jim alfie mr indirect directly troops light shadows,1.0
1741,QALD2_te-93,wordnet.topn3,movies sam raimi direct army darkness motion picture flick surface to air missile orchestrate directly verbatim US Army shadow swarthiness,1.0
1742,QALD2_te-95,-1,Who wrote the lyrics for the Polish national anthem?,0.0417
1743,QALD2_te-95,sensedisambiguation.replace,Who write the lyric for the polish national hymn,0.5
1744,QALD2_te-95,word2vec.topn3.replace,writes penned authored songs song polish regional international local song hymn,0.5
1745,QALD2_te-95,word2vec.topn3,wrote lyrics polish national anthem writes penned authored songs song regional international local song hymn,0.3333
1746,QALD2_te-95,conceptluster.topn5.3.bm25,wrote lyrics polish national anthem lyrics poland yet lost,0.25
1747,QALD2_te-95,conceptluster.topn5.3.qld,wrote lyrics polish national anthem lyrics poland yet lost,0.25
1748,QALD2_te-95,tagmee.topn3,wrote lyrics polish national anthem Lyrics Poland Is Not Yet Lost,0.25
1749,QALD2_te-95,wiki.topn3,wrote lyrics polish national anthem lyrics song songs lyrics compositions history poland maciej płażyński poland yet lost,0.25
1750,QALD2_te-95,tagmee.topn3.replace,Lyrics Poland Is Not Yet Lost,0.2
1751,QALD2_te-95,wordnet.topn3,wrote lyrics polish national anthem save publish write words lyric poem burnish finish smooth home subject hymn,0.1429
1752,QALD2_te-95,sensedisambiguation,Who wrote write the lyrics lyric for the Polish national anthem hymn,0.1111
1753,QALD2_te-95,wiki.topn3.replace,lyrics song songs lyrics compositions history poland maciej płażyński poland yet lost,0.0769
1754,QALD2_te-95,relevancefeedback.topn10.qld,who wrote the lyrics for the polish national anthem anthem nation lao thai cameroon music poland canada alexandrov,0.0625
1755,QALD2_te-95,bt_bing_persian,Who wrote the Polish national anthem,0.0556
1756,QALD2_te-97,-1,Who painted The Storm on the Sea of Galilee?,1.0
1757,QALD2_te-98,-1,Which country does the creator of Miffy come from?,1.0
1758,QALD2_te-99,-1,For which label did Elvis record his first album?,0.037
1759,QALD2_te-99,conceptluster.topn5.3.bm25,label elvis record first album elvis presley record label album first album twelve album gramophone record,1.0
1760,QALD2_te-99,conceptluster.topn5.3.qld,label elvis record first album elvis presley album gramophone record record label first album twelve album,1.0
1761,QALD2_te-99,tagmee.topn3,label elvis record first album Record label Elvis Presley Gramophone record First Album Twelve album Album,1.0
1762,QALD2_te-99,tagmee.topn3.replace,Record label Elvis Presley Gramophone record First Album Twelve album Album,1.0
1763,QALD2_te-99,wiki.topn3,label elvis record first album record labels independent record label independent record labels record label cardiovascular disease deaths tennessee sun records artists las vegas musicians elvis presley music introductions singl music gramophone record twelvalbum bcareful n t wish c cat trance first album twelve album albums media formats billboard album,1.0
1764,QALD2_te-99,termluster.topn5.3.bm25,label elvis record first album,0.5
1765,QALD2_te-99,termluster.topn5.3.qld,label elvis record first album,0.5
1766,QALD2_te-99,thesaurus.topn3,label elvis record first album,0.5
1767,QALD2_te-99,thesaurus.topn3.replace,label elvis record first album,0.5
1768,QALD2_te-99,wiki.topn3.replace,record labels independent record label independent record labels record label cardiovascular disease deaths tennessee sun records artists las vegas musicians elvis presley music introductions singl music gramophone record twelvalbum bcareful n t wish c cat trance first album twelve album albums media formats billboard album,0.5
1769,QALD2_te-99,relevancefeedback.topn10.bm25,for which label did elvis record his first album song album perkin elvi writer,0.0909
1770,QALD2_te-99,wordnet.topn3,label elvis record first album judge tag pronounce dot window pane phonograph record book register inaugural kickoff firstly record album,0.0476
1771,QALD2_te-99,bertqe.topn10.bm25,rev scor link elvi perkin dearland,0.0455
1772,QALD2_te-99,relevancefeedback.topn10.qld,for which label did elvis record his first album song perkin elvi album,0.0435
1773,QALD2_te-99,bt_bing_chinese_simplified,For which record label did Elvis record his first album,0.0417
1774,QALD2_tr-1,-1,Give me all female Russian astronauts.,0.25
1775,QALD2_tr-1,glove.topn3,give female russian astronauts take male woman russia moscow cosmonauts iss,1.0
1776,QALD2_tr-1,relevancefeedback.topn10.qld,give me all female russian astronauts card he rhoda space soyuz kondakova ben song theorem,1.0
1777,QALD2_tr-1,sensedisambiguation.replace,impart me all female russian astronaut,1.0
1778,QALD2_tr-1,termluster.topn5.3.bm25,give female russian astronauts,1.0
1779,QALD2_tr-1,termluster.topn5.3.qld,give female russian astronauts,1.0
1780,QALD2_tr-1,thesaurus.topn3,give female russian astronauts,1.0
1781,QALD2_tr-1,thesaurus.topn3.replace,give female russian astronauts,1.0
1782,QALD2_tr-1,wordnet.topn3,give female russian astronauts grant pass ease up distaff female person spaceman cosmonaut,1.0
1783,QALD2_tr-1,bt_nllb_korean,Call all the Russian women astronauts,0.5
1784,QALD2_tr-1,glove.topn3.replace,take male woman russia moscow cosmonauts iss,0.5
1785,QALD2_tr-1,relevancefeedback.topn10.bm25,give me all female russian astronauts card soyuz he rhoda theorem space australian soviet jeanni dina,0.5
1786,QALD2_tr-1,sensedisambiguation,Give impart me all female Russian astronauts astronaut,0.5
1787,QALD2_tr-1,wordnet.topn3.replace,sacrifice turn over open female person distaff russian spaceman cosmonaut,0.5
1788,QALD2_tr-1,bt_bing_chinese_simplified,Give me all Russian female cosmonauts,0.3333
1789,QALD2_tr-1,bt_bing_korean,Give me all the female Russian cosmonauts,0.3333
1790,QALD2_tr-1,bt_bing_malay,Give me all the female Russian cosmonauts,0.3333
1791,QALD2_tr-1,bt_bing_persian,Give me all the Russian female cosmonauts,0.3333
1792,QALD2_tr-1,bt_bing_russian,Give me all the female cosmonauts of Russia,0.3333
1793,QALD2_tr-1,bt_bing_tamil,Give me all the Russian female cosmonauts,0.3333
1794,QALD2_tr-1,word2vec.topn3,give female russian astronauts provide male ukrainian soviet Rusian cosmonauts,0.3333
1795,QALD2_tr-10,-1,In which country does the Nile start?,0.0
1796,QALD2_tr-10,wiki.topn3,country nile start socialist state ethnic nationalism self governance nation state water transport egypt rivers egypt rivers south sudan nile,1.0
1797,QALD2_tr-10,wiki.topn3.replace,socialist state ethnic nationalism self governance nation state water transport egypt rivers egypt rivers south sudan nile,1.0
1798,QALD2_tr-10,bt_nllb_german,Which country is the source of the Nile,0.2
1799,QALD2_tr-10,bt_nllb_swahili,From what country does the Nile River begin,0.1429
1800,QALD2_tr-10,bt_nllb_persian,In which country does the Nile River begin,0.0667
1801,QALD2_tr-10,bt_bing_tamil,The Nile River starts in which country,0.0345
1802,QALD2_tr-10,conceptnet.topn3,country nile start nation river beginning begin,0.0323
1803,QALD2_tr-10,bt_bing_swahili,What country does the Nile begin in,0.0278
1804,QALD2_tr-10,bt_nllb_malay,In what country does the Nile begin,0.0278
1805,QALD2_tr-10,bt_nllb_tamil,What country does the Nile begin in,0.0278
1806,QALD2_tr-10,relevancefeedback.topn10.bm25,in which country does the nile start frasier parti sudan beke dam,0.0244
1807,QALD2_tr-10,bt_nllb_chinese_yue,From which country does the Nile begin,0.0204
1808,QALD2_tr-10,tagmee.topn3,country nile start Nation state Nile,0.0192
1809,QALD2_tr-10,bt_nllb_arabic,In which country does the Nile River start,0.0167
1810,QALD2_tr-10,bt_nllb_korean,Which country does the Nile River start in,0.0167
1811,QALD2_tr-10,bt_bing_malay,In which country does the Nile begin,0.0164
1812,QALD2_tr-10,bt_bing_russian,In which country does the Nile begin,0.0164
1813,QALD2_tr-11,-1,Which countries have places with more than two caves?,0.5
1814,QALD2_tr-13,-1,Which classis does the Millepede belong to?,1.0
1815,QALD2_tr-15,-1,Who created Goofy?,0.25
1816,QALD2_tr-15,conceptluster.topn5.3.bm25,created goofy,1.0
1817,QALD2_tr-15,conceptluster.topn5.3.qld,created goofy,1.0
1818,QALD2_tr-15,stem.lovins,wh creat goof,1.0
1819,QALD2_tr-15,tagmee.topn3,created goofy Goofy,1.0
1820,QALD2_tr-15,termluster.topn5.3.bm25,created goofy,1.0
1821,QALD2_tr-15,termluster.topn5.3.qld,created goofy,1.0
1822,QALD2_tr-15,thesaurus.topn3,created goofy,1.0
1823,QALD2_tr-15,thesaurus.topn3.replace,created goofy,1.0
1824,QALD2_tr-15,bertqe.topn10.qld,televis seri disnei sport video,0.5
1825,QALD2_tr-15,tagmee.topn3.replace,Goofy,0.5
1826,QALD2_tr-15,conceptnet.topn3,created goofy sound effect disneyland,0.3333
1827,QALD2_tr-16,-1,Give me the capitals of all countries in Africa.,0.0
