,qid,order,query,bm25.map
10273,QALD2_te-3,bt_bing_chinese_simplified,Who is the Mayor of Berlin,0.154
10274,QALD2_te-3,bt_bing_french,Who is the mayor of Berlin,0.154
10275,QALD2_te-3,bt_bing_german,Who is the mayor of Berlin,0.154
10276,QALD2_te-3,bt_bing_korean,Who is the mayor of Berlin,0.154
10277,QALD2_te-3,bt_bing_malay,Who is the mayor of Berlin,0.154
10278,QALD2_te-3,bt_bing_persian,Who is the mayor of Berlin,0.154
10279,QALD2_te-3,bt_bing_russian,Who is the mayor of Berlin,0.154
10280,QALD2_te-3,bt_bing_swahili,Who is the mayor of Berlin,0.154
10281,QALD2_te-3,bt_bing_tamil,Who is the mayor of Berlin,0.154
10282,QALD2_te-3,bt_nllb_arabic,Who is the mayor of Berlin,0.154
10283,QALD2_te-3,bt_nllb_chinese_yue,Who is the mayor of Berlin,0.154
10284,QALD2_te-3,bt_nllb_french,Who is the mayor of Berlin,0.154
10285,QALD2_te-3,bt_nllb_german,Who is the mayor of Berlin,0.154
10286,QALD2_te-3,bt_nllb_korean,Who is the mayor of Berlin,0.154
10287,QALD2_te-3,bt_nllb_malay,Who is the mayor of Berlin,0.154
10288,QALD2_te-3,bt_nllb_russian,Who is the mayor of Berlin,0.154
10289,QALD2_te-3,bt_nllb_swahili,Who is the mayor of Berlin,0.154
10290,QALD2_te-3,bt_nllb_tamil,Who is the mayor of Berlin,0.154
10291,QALD2_te-3,docluster.topn10.3.bm25,who is the mayor of berlin,0.154
10292,QALD2_te-3,docluster.topn10.3.qld,who is the mayor of berlin,0.154
10293,QALD2_te-3,original,Who is the mayor of Berlin,0.154
10294,QALD2_te-3,rm3.topn10.10.0.5.bm25,Who is the mayor of Berlin?,0.154
10295,QALD2_te-3,rm3.topn10.10.0.5.qld,Who is the mayor of Berlin?,0.154
10296,QALD2_te-3,sensedisambiguation,Who is the mayor of Berlin,0.154
10297,QALD2_te-3,sensedisambiguation.replace,Who is the mayor of berlin,0.154
10298,QALD2_te-3,stem.krovetz,who is the mayor of berlin,0.154
10299,QALD2_te-3,stem.porter,who is the mayor of berlin,0.154
10300,QALD2_te-3,stem.porter2,who is the mayor of berlin,0.154
10301,QALD2_te-3,stem.sstemmer,who is the mayor of berlin,0.154
10302,QALD2_te-3,anchor.topn3,mayor berlin flaxweiler histori mayor zizur gesi feuchtgebiet rudashevski radioberlin,0.1077
10303,QALD2_te-3,relevancefeedback.topn10.qld,who is the mayor of berlin berlin ontario museum georgia,0.077
10304,QALD2_te-3,wiki.topn3,mayor berlin johann baptist gradl german state cabinets eberhard diepgen governing mayor berlin berlin german state capitals port cities towns germany berlin,0.0765
10305,QALD2_te-3,glove.topn3,mayor berlin giuliani city vienna bonn,0.0714
10306,QALD2_te-3,wiki.topn3.replace,johann baptist gradl german state cabinets eberhard diepgen governing mayor berlin berlin german state capitals port cities towns germany berlin,0.0473
10307,QALD2_te-3,bt_nllb_persian,Who s the mayor of Berlin,0.0321
10308,QALD2_te-3,relevancefeedback.topn10.bm25,who is the mayor of berlin scholz breithaupt schlichter film new amarna museum district germani,0.0119
10309,QALD2_te-3,wordnet.topn3,mayor berlin city manager German capital Israel Baline Irving Berlin,0.0051
10310,QALD2_te-3,anchor.topn3.replace,flaxweiler histori mayor zizur gesi feuchtgebiet rudashevski radioberlin,0.0012
10311,QALD2_te-3,bertqe.topn10.bm25,categori thuringia politician polit east,0.0
10312,QALD2_te-3,glove.topn3.replace,giuliani city vienna bonn,0.0
10313,QALD2_te-3,stem.lovins,wh is th mayor of berlin,0.0
10314,QALD2_te-3,stem.paicehusk,who is the may of berlin,0.0
10315,QALD2_te-3,stem.trunc4,who is the mayo of berl,0.0
10316,QALD2_te-3,stem.trunc5,who is the mayor of berli,0.0
10317,QALD2_te-3,word2vec.topn3,mayor berlin councilman germany frankfurt munich,0.0
10318,QALD2_te-3,word2vec.topn3.replace,councilman germany frankfurt munich,0.0
10319,QALD2_te-3,wordnet.topn3.replace,city manager German capital,0.0
10320,QALD2_te-31,-1,Give me all current Methodist national leaders.,0.0257
10321,QALD2_te-31,bt_bing_russian,Name me all the current Methodist national leaders,0.1168
10322,QALD2_te-31,sensedisambiguation.replace,yield me all current methodist national leader,0.0922
10323,QALD2_te-31,bt_nllb_tamil,Give me all the current national leaders of the Methodist Church,0.0665
10324,QALD2_te-31,relevancefeedback.topn10.bm25,give me all current methodist national leaders hi tindlei polic acadian quran zimbabw condit he scienc uk,0.0526
10325,QALD2_te-31,relevancefeedback.topn10.qld,give me all current methodist national leaders hi acadian tindlei quran ben song lai zimbabw object paint,0.0526
10326,QALD2_te-31,sensedisambiguation,Give yield me all current Methodist national leaders leader,0.0346
10327,QALD2_te-31,bt_bing_arabic,Give me all the current Methodist national leaders,0.0257
10328,QALD2_te-31,bt_bing_chinese_simplified,Give me all the current Methodist national leaders,0.0257
10329,QALD2_te-31,bt_bing_french,Give me all the current Methodist National Leaders,0.0257
10330,QALD2_te-31,bt_bing_korean,Give me all the current Methodist national leaders,0.0257
10331,QALD2_te-31,bt_bing_malay,Give me all the current Methodist national leaders,0.0257
10332,QALD2_te-31,bt_bing_persian,Give me all the current Methodist national leaders,0.0257
10333,QALD2_te-31,bt_bing_swahili,Give me all the current national Methodist leaders,0.0257
10334,QALD2_te-31,bt_nllb_arabic,Give me all the current Methodist national leaders,0.0257
10335,QALD2_te-31,bt_nllb_french,Give me all the current national Methodist leaders,0.0257
10336,QALD2_te-31,bt_nllb_german,Give me all the current Methodist national leaders,0.0257
10337,QALD2_te-31,bt_nllb_malay,Give me all the current national Methodist leaders,0.0257
10338,QALD2_te-31,bt_nllb_russian,Give me all the current national leaders of Methodists,0.0257
10339,QALD2_te-31,bt_nllb_swahili,Give me all the current Methodist leaders of the nation,0.0257
10340,QALD2_te-31,docluster.topn10.3.bm25,give me all current methodist national leaders,0.0257
10341,QALD2_te-31,docluster.topn10.3.qld,give me all current methodist national leaders,0.0257
10342,QALD2_te-31,original,Give me all current Methodist national leaders,0.0257
10343,QALD2_te-31,rm3.topn10.10.0.5.bm25,Give me all current Methodist national leaders.,0.0257
10344,QALD2_te-31,rm3.topn10.10.0.5.qld,Give me all current Methodist national leaders.,0.0257
10345,QALD2_te-31,stem.krovetz,give me all current methodist national leader,0.0257
10346,QALD2_te-31,stem.porter,give me all current methodist nation leader,0.0257
10347,QALD2_te-31,stem.porter2,give me all current methodist nation leader,0.0257
10348,QALD2_te-31,stem.sstemmer,give me all current methodist national leader,0.0257
10349,QALD2_te-31,anchor.topn3,give current methodist national leaders allegiance you we r gúta tasmagambetov idle primary schools fairfield presbyterian sozialisten national noodzaak paris span,0.0222
10350,QALD2_te-31,bt_nllb_korean,Give me all the current leaders of the Methodist state,0.0162
10351,QALD2_te-31,wiki.topn3,give current methodist national leaders video greatest hits history foolish beat lovnever felt good give baptists presbyterianism christian movements methodism,0.0114
10352,QALD2_te-31,tagmee.topn3,give current methodist national leaders Give In to Me Methodism,0.011
10353,QALD2_te-31,glove.topn3,give current methodist national leaders take present same presbyterian baptist public politicians leadership,0.0088
10354,QALD2_te-31,word2vec.topn3,give current methodist national leaders provide previous past lutheran baptist regional international local officials,0.0081
10355,QALD2_te-31,bt_bing_tamil,Give me all the current Methodist nationalist leaders,0.0033
10356,QALD2_te-31,wiki.topn3.replace,video greatest hits history foolish beat lovnever felt good give baptists presbyterianism christian movements methodism,0.0026
10357,QALD2_te-31,bt_bing_german,Name me all the current Methodist heads of state,0.0023
10358,QALD2_te-31,termluster.topn5.3.bm25,give current methodist national leaders,0.002
10359,QALD2_te-31,termluster.topn5.3.qld,give current methodist national leaders,0.002
10360,QALD2_te-31,thesaurus.topn3,give current methodist national leaders,0.002
10361,QALD2_te-31,thesaurus.topn3.replace,give current methodist national leaders,0.002
10362,QALD2_te-31,conceptluster.topn5.3.bm25,give current methodist national leaders methodism give,0.0007
10363,QALD2_te-31,conceptluster.topn5.3.qld,give current methodist national leaders give methodism,0.0007
10364,QALD2_te-31,conceptnet.topn3,give current methodist national leaders offer provide pay flow now water method flag All followers present awards,0.0007
10365,QALD2_te-31,wordnet.topn3,give current methodist national leaders sacrifice turn over open stream electric current Wesleyan internal subject loss leader drawing card,0.0007
10366,QALD2_te-31,anchor.topn3.replace,allegiance you we r gúta tasmagambetov idle primary schools fairfield presbyterian sozialisten national noodzaak paris span leaders,0.0
10367,QALD2_te-31,bertqe.topn10.bm25,death attribut american basketbal,0.0
10368,QALD2_te-31,bertqe.topn10.qld,categori year birth uncertain american,0.0
10369,QALD2_te-31,bt_nllb_chinese_yue,Give me all the leaders of the French Protestant countries that exist,0.0
10370,QALD2_te-31,bt_nllb_persian,Give me all the national leaders involved,0.0
10371,QALD2_te-31,conceptnet.topn3.replace,offer provide pay flow now water method flag All followers present awards,0.0
10372,QALD2_te-31,glove.topn3.replace,take present same presbyterian baptist public politicians leadership,0.0
10373,QALD2_te-31,stem.lovins,giv me al cur method nat leader,0.0
10374,QALD2_te-31,stem.paicehusk,giv me al cur method nat lead,0.0
10375,QALD2_te-31,stem.trunc4,give me all curr meth nati lead,0.0
10376,QALD2_te-31,stem.trunc5,give me all curre metho natio leade,0.0
10377,QALD2_te-31,tagmee.topn3.replace,Give In to Me Methodism,0.0
10378,QALD2_te-31,word2vec.topn3.replace,provide previous past lutheran baptist regional international local officials,0.0
10379,QALD2_te-31,wordnet.topn3.replace,grant pass ease up flow stream Wesleyan home subject leadership loss leader,0.0
10380,QALD2_te-33,-1,Give me all Australian nonprofit organizations.,0.0031
10381,QALD2_te-33,sensedisambiguation.replace,yield me all australian nonprofit organization,0.0332
10382,QALD2_te-33,wordnet.topn3,give australian nonprofit organizations sacrifice turn over open Aussie Aboriginal Australian not for profit nonprofit organization organisation arrangement constitution,0.0238
10383,QALD2_te-33,glove.topn3,give australian nonprofit organizations take australia melbourne non profit advocacy organisations,0.0091
10384,QALD2_te-33,word2vec.topn3,give australian nonprofit organizations provide australia aussie sydney non profit not for profit organisations groups,0.0081
10385,QALD2_te-33,tagmee.topn3.replace,Give In to Me All Australian team Nonprofit organization Nonprofit organization,0.0061
10386,QALD2_te-33,conceptluster.topn5.3.bm25,give australian nonprofit organizations give nonprofit organization all australian team,0.0049
10387,QALD2_te-33,conceptluster.topn5.3.qld,give australian nonprofit organizations give nonprofit organization all australian team,0.0049
10388,QALD2_te-33,tagmee.topn3,give australian nonprofit organizations Give In to Me All Australian team Nonprofit organization Nonprofit organization,0.0043
10389,QALD2_te-33,docluster.topn10.3.bm25,give me all australian nonprofit organizations,0.0031
10390,QALD2_te-33,docluster.topn10.3.qld,give me all australian nonprofit organizations,0.0031
10391,QALD2_te-33,original,Give me all Australian nonprofit organizations,0.0031
10392,QALD2_te-33,rm3.topn10.10.0.5.bm25,Give me all Australian nonprofit organizations.,0.0031
10393,QALD2_te-33,rm3.topn10.10.0.5.qld,Give me all Australian nonprofit organizations.,0.0031
10394,QALD2_te-33,stem.porter,give me all australian nonprofit organ,0.0031
10395,QALD2_te-33,stem.porter2,give me all australian nonprofit organ,0.0031
10396,QALD2_te-33,stem.sstemmer,give me all australian nonprofit organization,0.0031
10397,QALD2_te-33,bt_nllb_tamil,Give me the Australian non profit organizations,0.0021
10398,QALD2_te-33,sensedisambiguation,Give yield me all Australian nonprofit organizations organization,0.002
10399,QALD2_te-33,wordnet.topn3.replace,grant pass ease up Aussie Aboriginal Australian non profit making not for profit nonprofit organization governance governing body administration,0.002
10400,QALD2_te-33,bt_nllb_korean,Listen to all the non profit organizations in Australia,0.0019
10401,QALD2_te-33,word2vec.topn3.replace,provide australia aussie sydney non profit not for profit organisations groups,0.0017
10402,QALD2_te-33,bt_bing_german,Name me all the Australian non profits,0.0014
10403,QALD2_te-33,bt_bing_arabic,Give me all Australian non profit organisations,0.0011
10404,QALD2_te-33,bt_bing_persian,Give me all Australian non profit organisations,0.0011
10405,QALD2_te-33,glove.topn3.replace,take australia melbourne non profit advocacy organisations,0.0011
10406,QALD2_te-33,bt_bing_korean,Give me all the non profit organizations in Australia,0.001
10407,QALD2_te-33,bt_nllb_swahili,Give me all the non profit organizations in Australia,0.001
10408,QALD2_te-33,anchor.topn3,give australian nonprofit organizations allegiance you we r queer brown collar tablets brm not profit not for profit nonprofit,0.0009
10409,QALD2_te-33,conceptnet.topn3,give australian nonprofit organizations offer provide pay Austronesian non profit making nonprofit organization separatism networks,0.0008
10410,QALD2_te-33,bt_nllb_french,Give me all the Australian non profit organizations,0.0007
10411,QALD2_te-33,stem.krovetz,give me all australia nonprofit organization,0.0007
10412,QALD2_te-33,termluster.topn5.3.bm25,give australian nonprofit organizations,0.0006
10413,QALD2_te-33,termluster.topn5.3.qld,give australian nonprofit organizations,0.0006
10414,QALD2_te-33,thesaurus.topn3,give australian nonprofit organizations,0.0006
10415,QALD2_te-33,thesaurus.topn3.replace,give australian nonprofit organizations,0.0006
10416,QALD2_te-33,bt_bing_chinese_simplified,Give me all Australian non profits,0.0005
10417,QALD2_te-33,bt_bing_french,Give me all the Australian non profits,0.0005
10418,QALD2_te-33,bt_bing_swahili,Give me all Australian non profits,0.0005
10419,QALD2_te-33,bt_bing_tamil,Give me all the Australian non profits,0.0005
10420,QALD2_te-33,bt_nllb_arabic,Give me all the Australian non profits,0.0005
10421,QALD2_te-33,bt_nllb_german,Give me all the Australian non profits,0.0005
10422,QALD2_te-33,bt_nllb_russian,Give me all the Australian non profits,0.0005
